Time,TickMS,Phase,Bid,Ask,Spread,Velocity,Acceleration,Mom_Hist,Mom_Macd,Mom_Sig,Flow_MFI,Flow_DUp,Flow_DDown,Ext_VA_Vel,Ext_VA_Acc,Floating_PL,Realized_PL,Action,PosCount,ActiveSL,ActiveTP,DOM_Snapshot
2026.01.27 11:33:01,567,IDLE,1.187,1.18706,6.5,0.62584,-0.0252,-51.36,6.33,57.69,50.0,0.0,-50.0,100.14,100.32,-31.17,0.0,MimicResearch,1,1.14816,1.21936,1.187
2026.01.27 11:33:01,813,IDLE,1.18698,1.18705,6.5,0.74359,0.11775,-55.2,2.07,57.27,50.0,0.0,-50.0,100.13,100.32,-32.86,0.0,MimicResearch,1,1.14816,1.21936,1.18698
2026.01.27 11:33:02,566,IDLE,1.187,1.18706,6.5,0.59487,-0.14872,-51.36,6.33,57.69,50.0,0.0,-50.0,100.14,100.32,-31.17,0.0,MimicResearch,1,1.14816,1.21936,1.187
2026.01.27 11:33:02,816,IDLE,1.18698,1.18705,6.5,0.4759,-0.11897,-55.2,2.07,57.27,50.0,0.0,-50.0,100.13,100.32,-32.86,0.0,MimicResearch,1,1.14816,1.21936,1.18698
2026.01.27 11:33:03,475,IDLE,1.187,1.18706,6.5,0.56036,0.08446,-51.36,6.33,57.69,50.0,0.0,-50.0,100.14,100.32,-31.17,0.0,MimicResearch,1,1.14816,1.21936,1.187
2026.01.27 11:33:04,85,IDLE,1.18698,1.18705,6.5,0.63462,0.07426,-55.2,2.07,57.27,50.0,0.0,-50.0,100.13,100.32,-32.86,0.0,MimicResearch,1,1.14816,1.21936,1.18698
2026.01.27 11:33:05,35,IDLE,1.187,1.18706,6.5,0.5077,-0.12692,-51.36,6.33,57.69,50.0,0.0,-50.0,100.14,100.32,-31.17,0.0,MimicResearch,1,1.14816,1.21936,1.187
2026.01.27 11:33:06,620,IDLE,1.18698,1.18705,6.5,0.40616,-0.10154,-55.2,2.07,57.27,50.0,0.0,-50.0,100.13,100.32,-32.86,0.0,MimicResearch,1,1.14816,1.21936,1.18698
2026.01.27 11:33:07,535,IDLE,1.187,1.18706,6.5,0.32493,-0.08123,-51.36,6.33,57.69,50.0,0.0,-50.0,100.14,100.32,-31.17,0.0,MimicResearch,1,1.14816,1.21936,1.187
2026.01.27 11:33:07,893,IDLE,1.18698,1.18705,6.5,0.25994,-0.06499,-55.2,2.07,57.27,50.0,0.0,-50.0,100.13,100.32,-32.86,0.0,MimicResearch,1,1.14816,1.21936,1.18698
2026.01.27 11:33:08,250,IDLE,1.187,1.18706,6.5,0.42887,0.16892,-51.36,6.33,57.69,50.0,0.0,-50.0,100.14,100.32,-31.17,0.0,MimicResearch,1,1.14816,1.21936,1.187
2026.01.27 11:33:18,186,IDLE,1.18702,1.18708,6.5,0.38335,-0.04552,-47.54,10.56,58.1,50.0,0.0,-50.0,100.14,100.32,-29.49,0.0,MimicResearch,1,1.14816,1.21936,1.18702
2026.01.27 11:33:20,555,IDLE,1.18703,1.18709,6.5,0.45234,0.069,-45.64,12.67,58.31,50.0,0.0,-50.0,100.14,100.32,-28.64,0.0,MimicResearch,1,1.14816,1.21936,1.18703
2026.01.27 11:33:27,882,IDLE,1.18701,1.18708,6.5,0.40284,-0.0495,-49.45,8.45,57.9,50.0,0.0,-50.0,100.14,100.32,-30.33,0.0,MimicResearch,1,1.14816,1.21936,1.18701
2026.01.27 11:33:28,696,IDLE,1.18701,1.18707,6.5,0.37143,-0.03141,-49.45,8.45,57.9,50.0,0.0,-50.0,100.14,100.32,-30.33,0.0,MimicResearch,1,1.14816,1.21936,1.18701
2026.01.27 11:33:28,926,IDLE,1.18699,1.18706,6.5,0.68213,0.3107,-53.28,4.2,57.48,50.0,0.0,-50.0,100.13,100.32,-32.01,0.0,MimicResearch,1,1.14816,1.21936,1.18699
2026.01.27 11:33:29,751,IDLE,1.18701,1.18707,6.5,0.5457,-0.13643,-49.45,8.45,57.9,50.0,0.0,-50.0,100.14,100.32,-30.33,0.0,MimicResearch,1,1.14816,1.21936,1.18701
2026.01.27 11:33:30,343,IDLE,1.18702,1.18708,6.5,0.56227,0.01657,-47.54,10.56,58.1,50.0,0.0,-50.0,100.14,100.32,-29.49,0.0,MimicResearch,1,1.14816,1.21936,1.18702
2026.01.27 11:33:35,839,IDLE,1.18703,1.18709,6.5,0.49431,-0.06796,-45.64,12.67,58.31,50.0,0.0,-50.0,100.14,100.32,-28.64,0.0,MimicResearch,1,1.14816,1.21936,1.18703
2026.01.27 11:33:46,405,IDLE,1.1871,1.18716,6.4,0.52527,0.01987,-34.78,24.72,59.5,50.0,0.0,-50.0,100.14,100.33,-22.74,0.0,MimicResearch,1,1.14816,1.21936,1.1871
2026.01.27 11:33:46,747,IDLE,1.18709,1.18715,6.4,0.5054,0.01109,-36.29,23.04,59.33,50.0,0.0,-50.0,100.14,100.33,-23.59,0.0,MimicResearch,1,1.14816,1.21936,1.18709
2026.01.27 11:34:08,224,IDLE,1.18701,1.18707,6.4,0.50274,-0.02253,-51.54,6.13,57.67,50.0,0.0,-50.0,100.14,100.32,-30.33,0.0,MimicResearch,1,1.14816,1.21936,1.18701
2026.01.27 11:34:09,47,IDLE,1.18703,1.18709,6.4,0.46403,-0.0387,-47.74,10.35,58.09,50.0,0.0,-50.0,100.14,100.32,-28.64,0.0,MimicResearch,1,1.14816,1.21936,1.18703
2026.01.27 11:34:10,808,IDLE,1.18702,1.18709,6.4,0.56086,0.09683,-49.64,8.24,57.88,50.0,0.0,-50.0,100.14,100.32,-29.49,0.0,MimicResearch,1,1.14816,1.21936,1.18702
2026.01.27 11:34:11,717,IDLE,1.18702,1.18708,6.4,0.56859,0.00773,-49.64,8.24,57.88,50.0,0.0,-50.0,100.14,100.32,-29.49,0.0,MimicResearch,1,1.14816,1.21936,1.18702
2026.01.27 11:34:16,321,IDLE,1.18703,1.18709,6.4,0.49052,-0.07807,-47.74,10.35,58.09,50.0,0.0,-50.0,100.14,100.32,-28.64,0.0,MimicResearch,1,1.14816,1.21936,1.18703
2026.01.27 11:34:19,30,IDLE,1.18702,1.18709,6.4,0.42943,-0.0611,-49.64,8.24,57.88,50.0,0.0,-50.0,100.14,100.32,-29.49,0.0,MimicResearch,1,1.14816,1.21936,1.18702
2026.01.27 11:34:21,847,IDLE,1.18702,1.18708,6.4,0.39846,-0.03097,-49.64,8.24,57.88,50.0,0.0,-50.0,100.14,100.32,-29.49,0.0,MimicResearch,1,1.14816,1.21936,1.18702
2026.01.27 11:34:23,94,IDLE,1.18704,1.1871,6.4,0.49718,0.09872,-45.85,12.44,58.29,50.0,0.0,-50.0,100.14,100.32,-27.8,0.0,MimicResearch,1,1.14816,1.21936,1.18704
2026.01.27 11:34:23,372,IDLE,1.18706,1.18712,6.4,0.71395,0.21677,-42.1,16.6,58.7,50.0,0.0,-50.0,100.14,100.32,-26.11,0.0,MimicResearch,1,1.14816,1.21936,1.18706
2026.01.27 11:34:24,384,IDLE,1.18707,1.18713,6.4,0.77016,0.05622,-40.25,18.65,58.9,50.0,0.0,-50.0,100.14,100.32,-25.27,0.0,MimicResearch,1,1.14816,1.21936,1.18707
2026.01.27 11:34:29,690,IDLE,1.18708,1.18714,6.4,0.66252,-0.10764,-38.41,20.69,59.1,50.0,0.0,-50.0,100.14,100.32,-24.43,0.0,MimicResearch,1,1.14816,1.21936,1.18708
