Time,TickMS,Phase,MimicMode,Verdict,Bid,Ask,Spread,BidVol,AskVol,Bar_Open,Bar_High,Bar_Low,Bar_Close,RSI,Velocity,Acceleration,Hybrid_MACD,Hybrid_DFCurve,Flow_MFI,Flow_ROC,Flow_Delta,Balance,Margin,MarginPercent,Floating_PL,Realized_PL,Session_PL,PosCount,LotDir,TotalLots,SLTP_Levels,ActionDetails,LastEvent
2026.02.06 17:47:52.498,498,IDLE,0,WINNING,4944.44000,4944.83000,39.8,0,0,4943.44000,4945.91000,4941.12000,4944.44000,52.10,38.23722,0.37600,0.04854,8.14,97.51,-12.09,109.25,247918661.18,158212.31,156700.06,131.09,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:47:53.965,965,IDLE,0,WINNING,4944.46000,4944.85000,38.9,100,100,4943.44000,4945.91000,4941.12000,4944.46000,52.14,34.56197,-3.67525,0.06569,8.16,97.65,-11.63,109.59,247918661.18,158212.31,156700.07,143.89,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:47:53.119,119,IDLE,0,WINNING,4945.17000,4945.56000,38.9,0,0,4943.44000,4945.91000,4941.12000,4945.17000,53.64,43.32572,8.76375,0.67426,8.87,100.97,-11.16,119.49,247918661.18,158212.31,156700.36,597.94,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:47:53.277,277,IDLE,0,WINNING,4945.37000,4945.76000,38.9,0,0,4943.44000,4945.91000,4941.12000,4945.37000,54.05,51.68566,8.35995,0.84569,9.07,101.96,-10.70,122.40,247918661.18,158212.31,156700.44,725.84,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:47:53.456,456,IDLE,0,WINNING,4945.38000,4945.77000,38.9,0,0,4943.44000,4945.91000,4941.12000,4945.38000,54.07,56.16334,4.47768,0.85426,9.08,102.07,-10.23,122.67,247918661.18,158212.31,156700.44,732.21,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:47:53.693,693,IDLE,0,WINNING,4945.36000,4945.75000,38.9,100,100,4943.44000,4945.91000,4941.12000,4945.36000,54.03,60.32817,4.16482,0.83711,9.06,102.04,-9.77,122.53,247918661.18,158212.31,156700.44,719.42,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:47:54.912,912,IDLE,0,WINNING,4945.31000,4945.70000,38.9,100,100,4943.44000,4945.91000,4941.12000,4945.31000,53.93,60.55935,0.23119,0.79426,9.01,101.87,-9.30,121.95,247918661.18,158212.31,156700.42,687.45,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:47:54.257,257,IDLE,0,WINNING,4945.28000,4945.67000,38.9,100,100,4943.44000,4945.91000,4941.12000,4945.28000,53.87,50.38240,-10.17695,0.76854,8.98,101.79,-8.84,121.66,247918661.18,158212.31,156700.40,668.27,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:47:55.971,971,IDLE,0,WINNING,4945.27000,4945.66000,38.9,100,100,4943.44000,4945.91000,4941.12000,4945.27000,53.85,41.06206,-9.32034,0.75997,8.97,101.81,-8.37,121.64,247918661.18,158212.31,156700.40,661.87,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:47:55.359,359,IDLE,0,WINNING,4945.21000,4945.60000,38.9,100,100,4943.44000,4945.91000,4941.12000,4945.21000,53.73,34.11892,-6.94315,0.70854,8.91,101.58,-7.91,120.91,247918661.18,158212.31,156700.38,623.50,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:47:55.551,551,IDLE,0,WINNING,4945.15000,4945.54000,38.9,100,100,4943.44000,4945.91000,4941.12000,4945.15000,53.60,29.30441,-4.81451,0.65711,8.85,101.35,-7.44,120.16,247918661.18,158212.31,156700.35,585.13,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:47:56.337,337,IDLE,0,WINNING,4945.16000,4945.55000,38.9,0,0,4943.44000,4945.91000,4941.12000,4945.16000,53.62,25.05289,-4.25152,0.66569,8.86,101.46,-6.98,120.43,247918661.18,158212.31,156700.36,591.53,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:47:57.156,156,IDLE,0,WINNING,4945.20000,4945.59000,38.9,100,100,4943.44000,4945.91000,4941.12000,4945.20000,53.71,20.66536,-4.38752,0.69997,8.90,101.72,-6.51,121.13,247918661.18,158212.31,156700.37,617.11,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:47:57.719,719,IDLE,0,WINNING,4945.32000,4945.71000,38.9,0,0,4943.44000,4945.91000,4941.12000,4945.32000,53.95,18.84778,-1.81759,0.80283,9.02,102.36,-6.05,123.01,247918661.18,158212.31,156700.42,693.85,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:47:58.882,882,IDLE,0,WINNING,4945.34000,4945.73000,38.9,0,0,4943.44000,4945.91000,4941.12000,4945.34000,53.99,17.40983,-1.43795,0.81997,9.04,102.52,-5.58,123.43,247918661.18,158212.31,156700.43,706.68,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:47:58.103,103,IDLE,0,WINNING,4945.47000,4945.86000,38.9,100,100,4943.44000,4945.91000,4941.12000,4945.47000,54.25,17.43862,0.02879,0.93140,9.17,103.23,-5.12,125.49,247918661.18,158212.31,156700.48,789.82,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:47:58.335,335,IDLE,0,WINNING,4945.63000,4946.02000,38.9,100,100,4943.44000,4945.91000,4941.12000,4945.63000,54.57,21.24521,3.80659,1.06854,9.33,104.09,-4.65,128.01,247918661.18,158212.31,156700.55,892.14,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:47:58.495,495,IDLE,0,WINNING,4945.51000,4945.90000,38.9,100,100,4943.44000,4945.91000,4941.12000,4945.51000,54.33,21.62649,0.38128,0.96569,9.21,103.56,-4.19,126.37,247918661.18,158212.31,156700.50,815.41,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:47:58.668,668,IDLE,0,WINNING,4945.47000,4945.86000,38.9,100,100,4943.44000,4945.91000,4941.12000,4945.47000,54.25,20.87262,-0.75387,0.93140,9.17,103.43,-3.72,125.91,247918661.18,158212.31,156700.48,789.83,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:47:59.134,134,IDLE,0,WINNING,4945.42000,4945.81000,38.9,0,0,4943.44000,4945.91000,4941.12000,4945.42000,54.15,17.66897,-3.20365,0.88854,9.12,103.25,-3.26,125.30,247918661.18,158212.31,156700.46,757.79,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:47:59.419,419,IDLE,0,WINNING,4945.41000,4945.80000,38.9,100,100,4943.44000,4945.91000,4941.12000,4945.41000,54.13,18.19422,0.52525,0.87997,9.11,103.26,-2.79,125.29,247918661.18,158212.31,156700.46,751.37,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:47:59.722,722,IDLE,0,WINNING,4945.37000,4945.76000,38.9,0,0,4943.44000,4945.91000,4941.12000,4945.37000,54.05,16.45291,-1.74131,0.84569,9.07,103.13,-2.33,124.82,247918661.18,158212.31,156700.44,725.79,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:48:00.888,888,IDLE,0,WINNING,4945.17000,4945.56000,39.0,0,0,4945.17000,4945.17000,4945.17000,4945.17000,53.46,18.08036,1.62745,2.02943,-0.20,96.18,-99.55,120.56,247918661.18,158212.31,156700.36,597.92,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:48:00.008,8,IDLE,0,WINNING,4944.97000,4945.36000,39.0,0,0,4945.17000,4945.17000,4944.97000,4944.97000,52.89,21.92141,3.84105,1.85800,-0.40,96.10,-99.10,120.21,247918661.18,158212.31,156700.28,470.04,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:48:00.162,162,IDLE,0,WINNING,4944.64000,4945.03000,39.0,0,0,4945.17000,4945.17000,4944.64000,4944.64000,51.97,32.69748,10.77607,1.57515,-0.73,96.07,-98.65,120.03,247918661.18,158212.31,156700.15,259.00,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:48:00.317,317,IDLE,0,WINNING,4944.73000,4945.12000,39.0,0,0,4945.17000,4945.17000,4944.64000,4944.73000,52.22,37.82324,5.12576,1.65229,-0.64,96.12,-98.21,120.10,247918661.18,158212.31,156700.18,316.56,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:48:00.476,476,IDLE,0,WINNING,4944.98000,4945.37000,39.0,100,100,4945.17000,4945.17000,4944.64000,4944.98000,52.92,38.38714,0.56390,1.86658,-0.39,96.39,-97.76,120.80,247918661.18,158212.31,156700.28,476.44,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:48:00.643,643,IDLE,0,WINNING,4945.03000,4945.42000,39.0,100,100,4945.17000,4945.17000,4944.64000,4945.03000,53.06,36.91379,-1.47335,1.90943,-0.34,96.50,-97.31,121.05,247918661.18,158212.31,156700.30,508.42,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:48:01.836,836,IDLE,0,WINNING,4945.01000,4945.40000,39.0,100,100,4945.17000,4945.17000,4944.64000,4945.01000,53.00,35.99423,-0.91956,1.89229,-0.36,96.53,-96.86,121.04,247918661.18,158212.31,156700.30,495.63,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:48:01.005,5,IDLE,0,WINNING,4944.97000,4945.36000,39.0,0,0,4945.17000,4945.17000,4944.64000,4944.97000,52.89,32.37320,-3.62103,1.85800,-0.40,96.51,-96.41,120.90,247918661.18,158212.31,156700.28,470.04,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:48:01.205,205,IDLE,0,WINNING,4945.01000,4945.40000,39.0,0,0,4945.17000,4945.17000,4944.64000,4945.01000,53.00,33.00711,0.63391,1.89229,-0.36,96.63,-95.96,121.17,247918661.18,158212.31,156700.30,495.63,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:48:01.360,360,IDLE,0,WINNING,4945.02000,4945.41000,39.0,0,0,4945.17000,4945.17000,4944.64000,4945.02000,53.03,31.96124,-1.04587,1.90086,-0.35,96.71,-95.52,121.31,247918661.18,158212.31,156700.30,502.02,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:48:01.518,518,IDLE,0,WINNING,4945.03000,4945.42000,39.0,0,0,4945.17000,4945.17000,4944.64000,4945.03000,53.06,26.52961,-5.43163,1.90943,-0.34,96.79,-95.07,121.46,247918661.18,158212.31,156700.30,508.40,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:48:01.783,783,IDLE,0,WINNING,4945.13000,4945.52000,39.0,100,100,4945.17000,4945.17000,4944.64000,4945.13000,53.35,22.97961,-3.55000,1.99515,-0.24,97.11,-94.62,122.32,247918661.18,158212.31,156700.34,572.36,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:48:02.805,805,IDLE,0,WINNING,4945.08000,4945.47000,39.0,0,0,4945.17000,4945.17000,4944.64000,4945.08000,53.20,19.36216,-3.61745,1.95229,-0.29,97.05,-94.17,122.05,247918661.18,158212.31,156700.32,540.38,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:48:03.064,64,IDLE,0,WINNING,4945.07000,4945.46000,39.0,0,0,4945.17000,4945.17000,4944.64000,4945.07000,53.18,16.42650,-2.93566,1.94372,-0.30,97.08,-93.72,122.07,247918661.18,158212.31,156700.32,533.98,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:48:04.203,203,IDLE,0,WINNING,4945.32000,4945.71000,39.0,100,100,4945.17000,4945.32000,4944.64000,4945.32000,53.90,17.53102,1.10452,2.15800,-0.05,97.48,-93.27,123.16,247918661.18,158212.31,156700.42,693.86,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:48:04.612,612,IDLE,0,WINNING,4945.26000,4945.65000,39.0,100,100,4945.17000,4945.32000,4944.64000,4945.26000,53.73,16.47959,-1.05142,2.10658,-0.11,97.40,-92.83,122.84,247918661.18,158212.31,156700.40,655.48,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:48:05.896,896,IDLE,0,WINNING,4945.22000,4945.61000,39.0,100,100,4945.17000,4945.32000,4944.64000,4945.22000,53.61,14.82123,-1.65836,2.07229,-0.15,97.37,-92.38,122.64,247918661.18,158212.31,156700.38,629.90,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:48:05.235,235,IDLE,0,WINNING,4945.31000,4945.70000,39.0,100,100,4945.17000,4945.32000,4944.64000,4945.31000,53.87,12.05078,-2.77045,2.14943,-0.06,97.71,-91.93,123.59,247918661.18,158212.31,156700.42,687.46,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:48:05.596,596,IDLE,0,WINNING,4945.34000,4945.73000,39.0,100,100,4945.17000,4945.34000,4944.64000,4945.34000,53.96,9.92778,-2.12301,2.17515,-0.03,97.83,-91.48,123.85,247918661.18,158212.31,156700.43,706.62,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:48:05.818,818,IDLE,0,WINNING,4945.32000,4945.71000,39.0,0,0,4945.17000,4945.34000,4944.64000,4945.32000,53.90,8.93725,-0.99053,2.15800,-0.05,97.85,-91.03,123.83,247918661.18,158212.31,156700.42,693.83,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:48:06.201,201,IDLE,0,WINNING,4945.23000,4945.62000,39.0,100,100,4945.17000,4945.34000,4944.64000,4945.23000,53.64,7.30305,-1.63419,2.08086,-0.14,97.62,-90.58,123.06,247918661.18,158212.31,156700.38,636.29,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:48:06.643,643,IDLE,0,WINNING,4944.95000,4945.34000,39.0,0,0,4945.17000,4945.34000,4944.64000,4944.95000,52.83,13.29230,5.98925,1.84086,-0.42,96.67,-90.13,120.12,247918661.18,158212.31,156700.27,457.23,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:48:06.682,682,IDLE,0,WINNING,4944.79000,4945.18000,39.0,0,0,4945.17000,4945.34000,4944.64000,4944.79000,52.39,20.76275,7.47045,1.70372,-0.58,96.09,-89.69,118.27,247918661.18,158212.31,156700.21,354.91,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:48:07.884,884,IDLE,0,CRASH_RISK,4943.09000,4943.44000,38.9,100,100,4945.17000,4945.34000,4943.09000,4943.09000,48.05,58.82409,38.06133,0.24658,-2.28,92.82,-89.24,116.39,247918661.18,158212.31,156699.52,-732.85,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:48:07.102,102,IDLE,0,WINNING,4944.33000,4944.72000,38.9,100,100,4945.17000,4945.34000,4943.09000,4944.33000,51.14,62.47983,3.65574,1.30943,-1.04,97.06,-88.79,121.00,247918661.18,158212.31,156700.02,60.71,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:48:07.438,438,IDLE,0,WINNING,4944.29000,4944.68000,38.9,0,0,4945.17000,4945.34000,4943.09000,4944.29000,51.03,65.18192,2.70209,1.27515,-1.08,97.04,-88.34,120.86,247918661.18,158212.31,156700.00,35.12,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:48:07.655,655,IDLE,0,WINNING,4944.42000,4944.81000,38.9,100,100,4945.17000,4945.34000,4943.09000,4944.42000,51.38,62.61985,-2.56208,1.38658,-0.95,97.25,-87.89,121.41,247918661.18,158212.31,156700.06,118.29,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:48:08.334,334,IDLE,0,WINNING,4944.47000,4944.86000,38.9,0,0,4945.17000,4945.34000,4943.09000,4944.47000,51.51,52.36860,-10.25124,1.42943,-0.90,97.36,-87.44,121.66,247918661.18,158212.31,156700.08,150.27,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:48:08.827,827,IDLE,0,WINNING,4944.48000,4944.87000,38.9,100,100,4945.17000,4945.34000,4943.09000,4944.48000,51.54,42.91877,-9.44983,1.43800,-0.89,97.42,-87.00,121.74,247918661.18,158212.31,156700.08,156.67,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:48:09.361,361,IDLE,0,WINNING,4944.73000,4945.12000,38.9,0,0,4945.17000,4945.34000,4943.09000,4944.73000,52.22,39.39831,-3.52046,1.65229,-0.64,97.85,-86.55,122.94,247918661.18,158212.31,156700.18,316.54,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:48:09.417,417,IDLE,0,WINNING,4944.83000,4945.22000,38.9,0,0,4945.17000,4945.34000,4943.09000,4944.83000,52.50,38.16685,-1.23146,1.73800,-0.54,98.07,-86.10,123.50,247918661.18,158212.31,156700.22,380.49,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:48:09.572,572,IDLE,0,WINNING,4944.93000,4945.32000,38.9,0,0,4945.17000,4945.34000,4943.09000,4944.93000,52.78,37.96482,-0.20203,1.82372,-0.44,98.29,-85.65,124.09,247918661.18,158212.31,156700.26,444.43,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:48:10.017,17,IDLE,0,WINNING,4944.79000,4945.18000,38.9,100,100,4945.17000,4945.34000,4943.09000,4944.79000,52.39,35.58194,-2.38288,1.70372,-0.58,98.12,-85.20,123.48,247918661.18,158212.31,156700.21,354.89,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:48:10.171,171,IDLE,0,WINNING,4944.94000,4945.33000,38.9,100,100,4945.17000,4945.34000,4943.09000,4944.94000,52.81,35.31079,-0.27115,1.83229,-0.43,98.44,-84.75,124.36,247918661.18,158212.31,156700.27,450.80,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:48:10.396,396,IDLE,0,WINNING,4944.90000,4945.29000,38.9,0,0,4945.17000,4945.34000,4943.09000,4944.90000,52.69,31.53366,-3.77713,1.79800,-0.47,98.43,-84.30,124.26,247918661.18,158212.31,156700.25,425.22,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:48:10.600,600,IDLE,0,WINNING,4944.87000,4945.26000,38.9,0,0,4945.17000,4945.34000,4943.09000,4944.87000,52.61,26.39424,-5.13942,1.77229,-0.50,98.44,-83.86,124.19,247918661.18,158212.31,156700.24,406.04,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:48:11.899,899,IDLE,0,WINNING,4944.94000,4945.33000,38.9,100,100,4945.17000,4945.34000,4943.09000,4944.94000,52.81,21.26611,-5.12813,1.83229,-0.43,98.64,-83.41,124.70,247918661.18,158212.31,156700.27,450.80,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:48:11.522,522,IDLE,0,WINNING,4944.93000,4945.32000,38.9,0,0,4945.17000,4945.34000,4943.09000,4944.93000,52.78,17.54575,-3.72036,1.82372,-0.44,98.69,-82.96,124.75,247918661.18,158212.31,156700.26,444.41,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:48:12.037,37,IDLE,0,WINNING,4944.80000,4945.19000,38.9,0,0,4945.17000,4945.34000,4943.09000,4944.80000,52.41,16.50139,-1.04436,1.71229,-0.57,98.49,-82.51,124.08,247918661.18,158212.31,156700.21,361.28,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:48:12.520,520,IDLE,0,WINNING,4944.77000,4945.16000,38.9,0,0,4945.17000,4945.34000,4943.09000,4944.77000,52.33,15.29987,-1.20151,1.68658,-0.60,98.49,-82.06,123.98,247918661.18,158212.31,156700.20,342.10,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:48:12.797,797,IDLE,0,WINNING,4944.79000,4945.18000,38.9,100,100,4945.17000,4945.34000,4943.09000,4944.79000,52.39,14.43598,-0.86390,1.70372,-0.58,98.59,-81.61,124.19,247918661.18,158212.31,156700.21,354.89,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:48:13.017,17,IDLE,0,WINNING,4944.72000,4945.11000,38.9,100,100,4945.17000,4945.34000,4943.09000,4944.72000,52.19,14.35815,-0.07783,1.64372,-0.65,98.49,-81.17,123.83,247918661.18,158212.31,156700.18,310.13,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:48:13.536,536,IDLE,0,WINNING,4944.54000,4944.93000,38.9,100,100,4945.17000,4945.34000,4943.09000,4944.54000,51.70,16.00962,1.65148,1.48943,-0.83,98.15,-80.72,122.71,247918661.18,158212.31,156700.11,195.03,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:48:13.767,767,IDLE,0,CRASH_RISK,4943.71000,4944.10000,38.9,0,0,4945.17000,4945.34000,4943.09000,4943.71000,49.54,29.80850,13.79888,0.77800,-1.66,91.53,-80.27,117.13,247918661.18,158212.31,156699.77,-336.00,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:48:14.975,975,IDLE,0,UNDER_PRESSURE,4944.20000,4944.59000,38.9,0,0,4945.17000,4945.34000,4943.09000,4944.20000,50.79,33.87229,4.06379,1.19800,-1.17,97.45,-79.82,120.45,247918661.18,158212.31,156699.97,-22.46,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:48:14.163,163,IDLE,0,WINNING,4944.27000,4944.66000,38.9,0,0,4945.17000,4945.34000,4943.09000,4944.27000,50.98,34.95123,1.07895,1.25800,-1.10,97.65,-79.37,120.95,247918661.18,158212.31,156700.00,22.32,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:48:14.320,320,IDLE,0,UNDER_PRESSURE,4944.20000,4944.59000,38.9,0,0,4945.17000,4945.34000,4943.09000,4944.20000,50.79,35.94870,0.99746,1.19800,-1.17,97.51,-78.92,120.45,247918661.18,158212.31,156699.97,-22.46,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:48:14.536,536,IDLE,0,UNDER_PRESSURE,4944.17000,4944.56000,38.9,100,100,4945.17000,4945.34000,4943.09000,4944.17000,50.72,36.15896,0.21026,1.17229,-1.20,97.46,-78.48,120.22,247918661.18,158212.31,156699.96,-41.65,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:48:14.706,706,IDLE,0,CRASH_RISK,4943.77000,4944.16000,38.9,0,0,4945.17000,4945.34000,4943.09000,4943.77000,49.69,42.08956,5.93060,0.82943,-1.60,91.18,-78.03,117.19,247918661.18,158212.31,156699.79,-297.60,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:48:15.888,888,IDLE,0,WINNING,4944.71000,4945.10000,38.9,0,0,4945.17000,4945.34000,4943.09000,4944.71000,52.16,51.51286,9.42330,1.63515,-0.66,98.90,-77.58,124.38,247918661.18,158212.31,156700.17,303.72,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:48:15.046,46,IDLE,0,WINNING,4944.73000,4945.12000,38.9,0,0,4945.17000,4945.34000,4943.09000,4944.73000,52.22,51.09835,-0.41451,1.65229,-0.64,99.01,-77.13,124.61,247918661.18,158212.31,156700.18,316.52,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:48:15.384,384,IDLE,0,WINNING,4944.74000,4945.13000,38.9,0,0,4945.17000,4945.34000,4943.09000,4944.74000,52.25,51.02906,-0.06929,1.66086,-0.63,99.09,-76.68,124.77,247918661.18,158212.31,156700.19,322.92,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:48:15.630,630,IDLE,0,WINNING,4944.73000,4945.12000,38.9,0,0,4945.17000,4945.34000,4943.09000,4944.73000,52.22,51.07027,0.04122,1.65229,-0.64,99.12,-76.23,124.77,247918661.18,158212.31,156700.18,316.52,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:48:16.977,977,IDLE,0,WINNING,4944.74000,4945.13000,38.9,100,100,4945.17000,4945.34000,4943.09000,4944.74000,52.25,41.40718,-9.66309,1.66086,-0.63,99.20,-75.78,124.93,247918661.18,158212.31,156700.19,322.91,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:48:16.539,539,IDLE,0,WINNING,4944.69000,4945.08000,38.9,100,100,4945.17000,4945.34000,4943.09000,4944.69000,52.11,33.99155,-7.41564,1.61800,-0.68,99.11,-75.34,124.59,247918661.18,158212.31,156700.17,290.94,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:48:16.720,720,IDLE,0,WINNING,4944.70000,4945.09000,38.9,100,100,4945.17000,4945.34000,4943.09000,4944.70000,52.14,27.74370,-6.24785,1.62658,-0.67,99.19,-74.89,124.75,247918661.18,158212.31,156700.17,297.34,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
