TimeMS,BestBid,BestAsk,Velocity,Acceleration,Spread,BidV1,BidV2,BidV3,BidV4,BidV5,AskV1,AskV2,AskV3,AskV4,AskV5
5469270,1.16387,1.16394,0.57287,-0.06252,6.9,250000,500000,30000000,0,0,250000,465000,30200000,0,0
5469609,1.16386,1.16392,0.67724,0.10436,6.9,500000,1250000,100200000,0,0,250000,966000,40000000,0,0
5470544,1.16386,1.16393,0.69865,0.02142,6.9,750000,1510000,20000000,0,0,250000,469000,10000000,0,0
5471378,1.16386,1.16393,0.69865,0.02142,6.9,750000,1000000,110200000,0,0,250000,973000,40200000,0,0
5472351,1.16386,1.16393,0.69865,0.02142,6.9,750000,1000000,110200000,0,0,250000,975000,40200000,0,0
5473299,1.16386,1.16393,0.69865,0.02142,6.9,750000,1000000,110200000,0,0,250000,979000,40200000,0,0
5474251,1.16386,1.16393,0.69865,0.02142,6.9,750000,1510000,20000000,0,0,250000,482000,10000000,0,0
5475379,1.16386,1.16393,0.69865,0.02142,6.9,750000,1510000,20000000,0,0,250000,486000,10000000,0,0
5476213,1.16386,1.16393,0.55892,-0.13973,6.9,750000,1510000,20000000,0,0,250000,489000,10000000,0,0
5477135,1.16386,1.16393,0.55892,-0.13973,6.9,750000,1510000,20000000,0,0,250000,492000,10000000,0,0
5478052,1.16386,1.16393,0.55892,-0.13973,6.9,750000,1510000,20000000,0,0,250000,495000,10000000,0,0
5478966,1.16386,1.16393,0.55892,-0.13973,6.9,750000,1510000,20000000,0,0,250000,498000,10000000,0,0
5480013,1.16386,1.16393,0.55892,-0.13973,6.9,750000,1510000,20000000,0,0,250000,500000,10000000,0,0
5480364,1.16387,1.16393,0.47121,-0.08771,6.9,500000,250000,20000000,0,0,250000,1000000,20200000,0,0
5480515,1.16386,1.16393,0.37697,-0.09424,6.9,250000,500000,30000000,0,0,250000,500000,30200000,0,0
5481443,1.16386,1.16393,0.37697,-0.09424,6.9,750000,1000000,110200000,0,0,250000,1000000,40200000,0,0
5487025,1.16386,1.16393,0.37697,-0.09424,6.9,750000,1000000,110200000,0,0,250000,500000,30200000,0,0
5488010,1.16386,1.16393,0.37697,-0.09424,6.9,750000,1510000,20000000,0,0,250000,500000,10000000,0,0
5488786,1.16386,1.16392,0.31364,-0.06333,6.9,250000,500000,30000000,0,0,500000,1260000,100000000,0,0
5489794,1.16384,1.16391,0.54794,0.23430,6.9,750000,1000000,110200000,0,0,250000,1000000,40200000,0,0
5494310,1.16384,1.16391,0.54794,0.23430,6.9,250000,500000,30000000,0,0,250000,500000,30200000,0,0
5495214,1.16384,1.16391,0.54794,0.23430,6.9,250000,500000,30000000,0,0,250000,492000,30200000,0,0
5495522,1.16381,1.16387,0.56060,0.01266,6.9,5000000,250000,10000000,0,0,250000,500000,20000000,0,0
5495802,1.16379,1.16386,0.61496,0.05435,6.9,750000,1000000,110200000,0,0,250000,994000,40200000,0,0
5496724,1.16380,1.16387,0.57621,-0.03875,6.9,250000,500000,30000000,0,0,250000,997000,40200000,0,0
5497528,1.16380,1.16387,0.57621,-0.03875,6.9,250000,500000,30000000,0,0,250000,1000000,40200000,0,0
5499105,1.16379,1.16386,0.54441,-0.03180,6.9,750000,1000000,110200000,0,0,250000,1000000,40200000,0,0
5499992,1.16379,1.16386,0.54441,-0.03180,6.9,250000,500000,30000000,0,0,250000,500000,30200000,0,0
5504227,1.16379,1.16386,0.54441,-0.03180,6.9,750000,1000000,110200000,0,0,250000,1000000,40200000,0,0
5516439,1.16379,1.16386,0.54441,-0.03180,6.9,250000,500000,30000000,0,0,250000,500000,30200000,0,0
5518867,1.16380,1.16387,0.44565,-0.09876,6.9,250000,1000000,40000000,0,0,750000,1510000,120000000,0,0
5519077,1.16380,1.16387,0.44565,-0.09876,6.9,250000,500000,30000000,0,0,750000,1500000,120200000,0,0
5519914,1.16380,1.16387,0.44565,-0.09876,6.9,750000,1000000,110000000,0,0,250000,1000000,40200000,0,0
5521546,1.16380,1.16387,0.44565,-0.09876,6.9,250000,500000,30000000,0,0,250000,1000000,40200000,0,0
5522329,1.16381,1.16387,0.38550,-0.06014,6.9,500000,250000,20000000,0,0,250000,500000,50000000,0,0
5522486,1.16381,1.16388,0.36367,-0.02184,6.9,250000,500000,30000000,0,0,750000,1510000,100000000,0,0
5522845,1.16379,1.16386,0.34120,-0.02247,6.9,750000,1000000,110200000,0,0,250000,1000000,40200000,0,0
5523658,1.16379,1.16386,0.34120,-0.02247,6.9,250000,500000,30000000,0,0,250000,500000,30200000,0,0
5524752,1.16379,1.16386,0.34120,-0.02247,6.9,750000,1500000,20200000,0,0,250000,500000,10200000,0,0
5526123,1.16380,1.16387,0.33397,-0.00723,6.9,250000,500000,30000000,0,0,250000,1000000,40200000,0,0
5527079,1.16379,1.16386,0.26718,-0.06679,6.9,750000,1500000,20200000,0,0,250000,500000,10200000,0,0
5530020,1.16379,1.16386,0.26718,-0.06679,6.9,250000,500000,30000000,0,0,250000,500000,30200000,0,0
5536427,1.16379,1.16386,0.21374,-0.05344,7.0,750000,1500000,20200000,0,0,250000,500000,10200000,0,0
5537289,1.16379,1.16386,0.21374,-0.05344,7.0,250000,500000,10000000,0,0,750000,1510000,20000000,0,0
5538915,1.16379,1.16386,0.21374,-0.05344,7.0,750000,1500000,20200000,0,0,250000,500000,10200000,0,0
5543528,1.16377,1.16383,0.23201,0.03001,6.9,500000,1000000,10000000,0,0,500000,1010000,100000000,0,0
5544659,1.16375,1.16382,1.65863,-0.08309,6.8,750000,1000000,110000000,0,0,250000,500000,30200000,0,0
5549978,1.16375,1.16382,1.65863,-0.08309,6.8,250000,500000,30000000,0,0,750000,1500000,100200000,0,0
5553258,1.16375,1.16382,1.65863,-0.08309,6.8,250000,500000,30000000,0,0,750000,1000000,110200000,0,0
5558272,1.16375,1.16382,1.65863,-0.08309,6.8,750000,1000000,110000000,0,0,250000,500000,30200000,0,0
5559358,1.16375,1.16382,1.65863,-0.08309,6.8,250000,500000,30000000,0,0,750000,1000000,110200000,0,0
5560303,1.16375,1.16382,1.65863,-0.08309,6.8,750000,1000000,110000000,0,0,250000,500000,30200000,0,0
5563648,1.16375,1.16381,1.33217,-0.32646,6.8,250000,500000,30000000,0,0,500000,1260000,100000000,0,0
5564608,1.16372,1.16379,1.09581,-0.23636,6.8,250000,500000,30000000,0,0,250000,1000000,40200000,0,0
5564770,1.16371,1.16378,1.50109,0.40528,6.8,750000,1000000,110200000,0,0,250000,1000000,40200000,0,0
5565180,1.16373,1.16379,1.46197,-0.03912,6.8,500000,1250000,100200000,0,0,250000,500000,30000000,0,0
5566129,1.16373,1.16380,1.46413,0.00216,6.8,750000,1000000,110200000,0,0,250000,1000000,40200000,0,0
5567528,1.16373,1.16380,1.46413,0.00216,6.8,250000,500000,30000000,0,0,250000,500000,30200000,0,0
5571382,1.16373,1.16380,1.46413,0.00216,6.8,750000,1000000,110200000,0,0,250000,1000000,40200000,0,0
5576561,1.16373,1.16380,1.46413,0.00216,6.8,746000,1000000,110200000,0,0,250000,1000000,20200000,0,0
5578869,1.16373,1.16380,1.46413,0.00216,6.8,746000,1000000,110200000,0,0,250000,1000000,40200000,0,0
5580440,1.16371,1.16378,1.19926,-0.26486,6.8,500000,1500000,20000000,0,0,500000,1000000,105200000,0,0
5580613,1.16371,1.16378,1.19926,-0.26486,6.8,250000,499000,30000000,0,0,750000,1510000,120000000,0,0
5581611,1.16370,1.16377,1.12904,-0.07022,6.8,749000,1000000,110000000,0,0,250000,500000,30200000,0,0
