TimeMS,BestBid,BestAsk,Velocity,Acceleration,Spread,BidV1,BidV2,BidV3,BidV4,BidV5,AskV1,AskV2,AskV3,AskV4,AskV5
5438716,25270.97,25272.47,30.91891,-1.45777,150.0,25,50,1500,0,0,25,50,1500,0,0
5445506,25270.97,25272.47,30.91891,-1.45777,150.0,25,50,1500,0,0,25,50,1500,0,0
5448616,25270.97,25272.47,30.91891,-1.45777,150.0,25,50,1500,0,0,25,50,1500,0,0
5449622,25270.47,25271.97,25.65264,-5.26627,150.0,25,50,1500,0,0,25,50,1500,0,0
5450876,25269.47,25270.97,36.43301,10.78037,150.0,25,50,1500,0,0,25,50,1500,0,0
5451862,25269.97,25271.47,33.59877,-2.83424,150.0,25,50,1500,0,0,25,50,1500,0,0
5453071,25269.47,25270.97,35.13665,1.53788,150.0,25,50,1500,0,0,25,50,1500,0,0
5456519,25268.97,25270.47,31.00871,-4.12794,150.0,25,50,1500,0,0,25,50,1500,0,0
5456715,25269.97,25271.47,27.55196,-3.45675,150.0,25,50,1500,0,0,25,50,1500,0,0
5458619,25270.47,25271.97,27.29091,-0.26105,150.0,25,50,1500,0,0,25,50,1500,0,0
5464043,25270.47,25271.97,27.29091,-0.26105,150.0,25,50,1500,0,0,25,50,1500,0,0
5464516,25271.97,25273.47,26.92006,-0.37085,150.0,25,50,1500,0,0,25,50,1500,0,0
5465078,25272.47,25273.97,27.73088,0.81081,150.0,25,50,1500,0,0,25,50,1500,0,0
5466524,25271.97,25273.47,29.09078,1.35990,150.0,25,50,1500,0,0,25,50,1500,0,0
