TimeMS,BestBid,BestAsk,Velocity,Acceleration,Spread,BidV1,BidV2,BidV3,BidV4,BidV5,AskV1,AskV2,AskV3,AskV4,AskV5
4241492,1.34269,1.34277,0.45016,-0.01777,8.8,100000,500000,25000000,0,0,500000,600000,40000000,0,0
4241877,1.34268,1.34277,0.47757,0.02741,8.8,100000,500000,20000000,0,0,1100000,1000000,25200000,0,0
4242503,1.34269,1.34277,0.38206,-0.09551,8.8,500000,100000,40000000,0,0,600000,750000,30000000,0,0
4243693,1.34272,1.34281,0.89388,0.51182,8.8,100000,500000,25000000,0,0,2100000,1250000,50000000,0,0
4243890,1.34272,1.34281,0.89388,0.51182,8.8,600000,2000000,90200000,0,0,600000,500000,25000000,0,0
4244323,1.34272,1.34281,0.89388,0.51182,8.8,100000,500000,20000000,0,0,500000,600000,40000000,0,0
4245403,1.34273,1.34281,0.77362,-0.12026,8.8,100000,500000,25000000,0,0,500000,600000,40000000,0,0
4245807,1.34273,1.34282,0.71450,-0.05912,8.8,100000,500000,25000000,0,0,600000,500000,45000000,0,0
4245990,1.34273,1.34281,0.61513,-0.09936,8.8,100000,500000,25000000,0,0,500000,500000,2000000,0,0
4246952,1.34273,1.34282,0.49211,-0.12303,8.8,100000,1500000,30000000,0,0,1000000,100000,20000000,0,0
4247844,1.34273,1.34282,0.49211,-0.12303,8.8,100000,500000,25000000,0,0,1000000,100000,40000000,0,0
4248312,1.34270,1.34280,0.76214,0.27004,8.9,1750000,2250000,70000000,0,0,500000,1500000,2000000,0,0
4248466,1.34267,1.34276,1.40179,0.63965,8.8,100000,500000,45000000,0,0,1100000,2000000,30000000,0,0
4248835,1.34266,1.34275,1.86770,0.46591,8.8,100000,500000,45000000,0,0,500000,600000,20000000,0,0
4249884,1.34268,1.34276,1.77825,-0.08945,8.8,100000,500000,25000000,0,0,600000,500000,45000000,0,0
4250476,1.34266,1.34276,1.48336,-0.29490,8.8,600000,2000000,30000000,0,0,1100000,2000000,30200000,0,0
4250748,1.34267,1.34275,1.23874,-0.24462,8.8,100000,500000,5000000,0,0,500000,600000,20000000,0,0
4251471,1.34267,1.34275,1.23874,-0.24462,8.8,100000,500000,45000000,0,0,500000,100000,10000000,0,0
