Time,TickMS,Action,LotSize,Bid,Ask,Spread,Velocity,Hybrid_MACD,Hybrid_Color,Hybrid_DFCurve,Flow_MFI,Flow_DUp,Flow_DDown,Floating_PL,Realized_PL,Session_PL,PosCount,Decision_Log
2026.02.03 21:40:02,589,IDLE,0.01,4938.58000,4938.97000,39.6,30.39621,6.98496,1,-1.31000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:40:03,787,IDLE,0.01,4938.60000,4938.99000,39.6,25.24033,7.00210,1,-1.29000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:40:03,245,IDLE,0.01,4938.51000,4938.90000,39.6,30.92571,6.92496,1,-1.38000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:40:04,728,IDLE,0.01,4938.52000,4938.91000,39.6,25.79505,6.93353,1,-1.37000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:40:04,887,IDLE,0.01,4939.04000,4939.43000,39.6,28.63604,7.37924,1,0.12000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:40:04,54,IDLE,0.01,4939.03000,4939.42000,39.6,29.69652,7.37067,1,0.11000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:40:04,406,IDLE,0.01,4939.06000,4939.45000,39.6,33.22365,7.39639,1,0.14000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:40:05,804,IDLE,0.01,4939.08000,4939.47000,39.6,36.97818,7.41353,1,0.16000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:40:05,985,IDLE,0.01,4939.06000,4939.45000,39.6,29.94684,7.39639,1,0.14000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:40:05,188,IDLE,0.01,4939.04000,4939.43000,39.6,24.13384,7.37924,1,0.12000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:40:05,597,IDLE,0.01,4939.01000,4939.40000,39.6,20.14670,7.35353,1,0.09000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:40:06,46,IDLE,0.01,4939.10000,4939.49000,39.6,16.87137,7.43067,1,0.18000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:40:06,418,IDLE,0.01,4938.89000,4939.24000,39.5,16.26357,7.25067,1,-1.00000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:40:07,646,IDLE,0.01,4938.53000,4938.92000,39.5,22.17116,6.94210,1,-1.36000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:40:07,800,IDLE,0.01,4938.44000,4938.83000,39.5,27.22112,6.86496,1,-1.45000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:40:07,998,IDLE,0.01,4938.36000,4938.75000,39.5,31.06261,6.79639,1,-1.53000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:40:07,184,IDLE,0.01,4938.30000,4938.69000,39.5,38.90984,6.74496,1,-1.59000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
2026.02.03 21:40:07,520,IDLE,0.01,4938.37000,4938.76000,39.5,40.20229,6.80496,1,-1.52000,50.00,0.00,-50.00,0.00,0.00,0.00,0,
